Sample_title,Sample_geo_accession,Sample_status,Sample_submission_date,Sample_last_update_date,Sample_type,Sample_channel_count,Sample_source_name_ch1,Sample_organism_ch1,disease,sampling time group,cohort,tissue,Sample_molecule_ch1,Sample_extract_protocol_ch1,Sample_taxid_ch1,Sample_description,Sample_data_processing,Sample_platform_id,Sample_contact_name,Sample_contact_laboratory,Sample_contact_department,Sample_contact_institute,Sample_contact_address,Sample_contact_city,Sample_contact_state,Sample_contact_zip/postal_code,Sample_contact_country,Sample_data_row_count,Sample_instrument_model,Sample_library_selection,Sample_library_source,Sample_library_strategy,Sample_relation,Sample_supplementary_file_1,Series_sample_id
167961_1,GSM5768625,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508856,NONE,GSM5768625
293901_1,GSM5768626,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508857,NONE,GSM5768626
455648_1,GSM5768627,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508858,NONE,GSM5768627
405912_2,GSM5768628,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508859,NONE,GSM5768628
229182_1,GSM5768629,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508860,NONE,GSM5768629
943952_2,GSM5768630,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508862,NONE,GSM5768630
267586_2,GSM5768631,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, pre-eclampsia, 13-20 weeks gestation, Validation 2, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Validation2_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508861,NONE,GSM5768631
943952_4,GSM5768632,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508864,NONE,GSM5768632
706816_1,GSM5768633,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508865,NONE,GSM5768633
943952_3,GSM5768634,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508863,NONE,GSM5768634
737046_1,GSM5768635,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508866,NONE,GSM5768635
737046_3,GSM5768636,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508868,NONE,GSM5768636
737046_2,GSM5768637,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508867,NONE,GSM5768637
737046_4,GSM5768638,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, severe pre-eclampsia, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508869,NONE,GSM5768638
594098_2,GSM5768639,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508871,NONE,GSM5768639
594098_1,GSM5768640,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508870,NONE,GSM5768640
594098_4,GSM5768641,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508872,NONE,GSM5768641
615064_1,GSM5768642,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508873,NONE,GSM5768642
615064_2,GSM5768643,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508874,NONE,GSM5768643
615064_4,GSM5768644,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508877,NONE,GSM5768644
615064_3,GSM5768645,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508875,NONE,GSM5768645
706816_3,GSM5768646,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508876,NONE,GSM5768646
939512_2,GSM5768647,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508878,NONE,GSM5768647
939512_2.1,GSM5768648,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, 13-20 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508879,NONE,GSM5768648
743122_3,GSM5768649,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508882,NONE,GSM5768649
743122_1,GSM5768650,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≤12 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508881,NONE,GSM5768650
939512_3,GSM5768651,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, ≥23 weeks gestation, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508880,NONE,GSM5768651
743122_4,GSM5768652,Public on Jan 03 2022,Jan 02 2022,Jan 03 2022,SRA,1,blood plasma,Homo sapiens, control, Post-partum, Discovery, blood plasma,total RNA,"cfRNA sequencing libraries were prepared with SMARTer Stranded Total RNAseq Kit v2 - Pico Input Mammalian Components (Cat No 634419, Takara) from 4 µL of eluted cfRNA according to the manufacturer’s instructions. Samples were barcoded using SMARTer RNA Unique Dual Index Kit – 96U Set A (Cat No 634452, Takara), and then pooled in an equimolar fashion.",9606,counts_Discovery_postQC.csv,"Supplementary_files_format_and_content: postQC csv files includes counts table for cohort samples (Discovery, Validation1, Validation2) after gene filtering.",GPL24676,"Mira,Noura,Moufarrej",Stephen Quake,Bioengineering,Stanford University,"318 Campus Drive, E300",Stanford,CA,94305,USA,0,Illumina NovaSeq 6000,cDNA,transcriptomic,RNA-Seq,SRA: https://www.ncbi.nlm.nih.gov/sra?term=SRX13508883,NONE,GSM5768652
